line_number,committee_name,file_number,related_line_number,committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,recipient_prefix,recipient_suffix,beneficiary_committee_name,disbursement_type,disbursement_description,disbursement_date,disbursement_amount,semi_annual_bundled_refund,candidate_office,candidate_office_district,transaction_id,image_number,entity_type,amendment_indicator,memo_code,memo_text,back_reference_transaction_id,back_reference_schedule_name,load_timestamp
17,AUGUST PFLUGER FOR CONGRESS,1965022,2302,C00719294,GUSTO,DENVER,CO,802021503,,,,,PAYROLL TAXES,2026-03-13,1006.87,,,,BC02BBC7B63B5437BB49,202604159857783719,ORG,A,,,,,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2301,C00719294,LINCOLN FORD CREDIT,SAN ANGELO,TX,769015049,,,,,CAR PAYMENT,2026-03-12,975.03,,,,B4496CC88990E433D9ED,202604159857783719,ORG,A,,,,,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2300,C00719294,DEMOCRACY ENGINE,WASHINGTON,DC,200094464,,,,,E-MERCHANT FEES,2026-03-12,416.75,,,,BFA8D747A11AE45D2A16,202604159857783719,ORG,A,,,,,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2299,C00719294,BILL.COM,ALVISO,CA,950022563,,,,,SOFTWARE FEE,2026-03-11,40.87,,,,BCEBE6B9A7F6F4C17938,202604159857783718,ORG,A,,,,,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2298,C00719294,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,E-MERCHANT FEES,2026-03-09,29.00,,,,B7949D9A2A04F43D4B0B,202604159857783718,ORG,A,X,,BABD4223758C14072AB4,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2297,C00719294,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22219,,,,,E-MERCHANT FEES,2026-03-09,376.99,,,,B28631B30C52A49678CF,202604159857783718,ORG,A,X,,BABD4223758C14072AB4,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2296,C00719294,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22219,,,,,E-MERCHANT FEES/SEE MEMO ITEMS,2026-03-09,405.99,,,,BABD4223758C14072AB4,202604159857783717,ORG,A,,,,,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2295,C00719294,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,COMPLIANCE CONSULTING,2026-03-09,3500.00,,,,BC7A0794234284364B12,202604159857783717,ORG,A,,,,,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2294,C00719294,OCCIDENTAL RESTAURANT,WASHINGTON,DC,200041046,,,,,FOOD AND BEVERAGE,2026-02-10,106.00,,,,B48690DDA6ABF48AE919,202604159857783717,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2293,C00719294,AMERICAN EXPRESS,SAN ANGELO,TX,769023530,,,,,MEMBERSHIP RENEWAL,2026-02-10,95.00,,,,B0481F3EA108742C8A03,202604159857783716,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2292,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-02-10,19.54,,,,BE24307B032B24229B8C,202604159857783716,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2291,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE FEE,2026-02-10,632.20,,,,B0A15847B880D43AB91F,202604159857783716,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2290,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE FEE,2026-02-10,738.19,,,,BBCD004A432BE4C11858,202604159857783715,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2289,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE FEE,2026-02-10,74.01,,,,BE0BE3445348F4454821,202604159857783715,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2288,C00719294,OCEANAIRE SEAFOOD ROOM,WASHINGTON,DC,20004,,,,,CATERING EXPENSE,2026-02-09,3881.27,,,,B2C20CC1BC76B4ABE860,202604159857783715,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2287,C00719294,EXXON HEADQUARTERS,SPRING,TX,773891425,,,,,FUEL,2026-02-09,47.39,,,,B5E0EEF5DE7DE43C391C,202604159857783714,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2286,C00719294,COLONIAL PARKING - DC,WASHINGTON,DC,200041300,,,,,PARKING,2026-02-09,26.00,,,,B85EBE4C30F27487FA2E,202604159857783714,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2285,C00719294,YATES CAR WASH & DETAIL CENTER,ALEXANDRIA,VA,223141623,,,,,VEHICLE MAINTENANCE,2026-02-08,52.00,,,,B9B37F08913C8419786C,202604159857783714,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2284,C00719294,HOTELTONIGHT,SAN FRANCISCO,CA,941031729,,,,,LODGING EXPENSE,2026-02-07,221.00,,,,B10E2AB2966B248B19DA,202604159857783713,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2283,C00719294,OCEAN PRIME,WASHINGTON,DC,20005,,,,,CATERING EXPENSE,2026-02-05,4707.12,,,,BABFB07AA783C43FBBBB,202604159857783713,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2282,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-02-05,39.69,,,,B7C757A581D934DF7A77,202604159857783713,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2281,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-02-05,36.91,,,,B847C59C2AED8499395B,202604159857783712,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2280,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-02-05,30.21,,,,B1AA6676EB3294E038AB,202604159857783712,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2279,C00719294,SUNSET STORAGE,SAN ANGELO,TX,76904,,,,,STORAGE,2026-02-05,89.00,,,,B4D7B01C0F25F445C83B,202604159857783712,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2278,C00719294,OCEANAIRE,WASHINGTON,DC,200041217,,,,,MEAL EXPENSE,2026-02-05,309.82,,,,B04A1FAE638144A1A94D,202604159857783711,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2277,C00719294,ADOBE,SAN JOSE,CA,95110,,,,,SOFTWARE SERVICE,2026-02-04,13.77,,,,B3C7CD269F06F46D9ABB,202604159857783711,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2276,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-02-03,30.00,,,,B31C1984882594C80B05,202604159857783711,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2275,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-02-03,15.44,,,,B51613EF8AA62404C946,202604159857783710,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2274,C00719294,RIGGS CAFE - DC,WASHINGTON,DC,200041404,,,,,MEAL EXPENSE,2026-02-03,30.90,,,,B1723E824951A4713AC0,202604159857783710,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2273,C00719294,GUARDIAN PARKING MANAGEMENT SERVICES,MECHANICSVILLE,VA,23111,,,,,PARKING EXPENSE,2026-02-03,27.00,,,,B26B5805B00AA4BA9AD8,202604159857783710,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2272,C00719294,COOK POLITICAL REPORT,ARLINGTON,VA,222093113,,,,,SUBSCRIPTION,2026-02-02,35.00,,,,B574B82D57173495F9E3,202604159857783709,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2271,C00719294,UNITED AIRLINES,CHICAGO,IL,60666,,,,,AIRFARE,2026-02-02,763.80,,,,B1545A8F39E424EAF811,202604159857783709,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2270,C00719294,AMAZON,NORTH SEATTLE,WA,98109,,,,,GENERAL OFFICE SUPPLIES,2026-02-01,32.46,,,,BB45820A3BEF34810BB7,202604159857783709,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2269,C00719294,YATES CAR WASH & DETAIL CENTER,ALEXANDRIA,VA,223141623,,,,,VEHICLE MAINTENANCE,2026-02-01,52.00,,,,B2FBE9F06ACBD493D89E,202604159857783708,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2268,C00719294,BEST BUY,SAN ANGELO,TX,769015610,,,,,GENERAL OFFICE SUPPLIES,2026-02-01,32.46,,,,B1C851797C5594CE2989,202604159857783708,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2267,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,CREDIT: AIRFARE,2026-02-01,-395.08,,,,B1A86F2C57AFE44FAB95,202604159857783708,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2266,C00719294,SPRINGHILL RESTAURANT,PFLUGERVILLE,TX,786603243,,,,,MEAL EXPENSE,2026-01-31,756.42,,,,B643A5DD6627E406AAF0,202604159857783707,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2265,C00719294,FOUR SEASONS HOTEL,AUSTIN,TX,78701,,,,,LODGING FEE,2026-01-30,20.00,,,,B1128E8437DEF4B8EBF4,202604159857783707,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2264,C00719294,FOUR SEASONS HOTEL,AUSTIN,TX,78701,,,,,LODGING FEE,2026-01-30,316.30,,,,B7958BF47660F4331A51,202604159857783707,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2263,C00719294,OCEANAIRE,WASHINGTON,DC,200041217,,,,,MEAL EXPENSE,2026-01-29,600.00,,,,BBD456E72523A4B3D85F,202604159857783706,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2262,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE FEE,2026-01-29,349.40,,,,BE20BB9435FDA46FFA89,202604159857783706,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2261,C00719294,UNITED AIRLINES,CHICAGO,IL,60666,,,,,AIRFARE,2026-01-29,271.40,,,,BCA049C240A5C4CFCB8E,202604159857783706,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2260,C00719294,UNITED AIRLINES,CHICAGO,IL,60666,,,,,AIRFARE,2026-01-29,473.57,,,,B0988FD0F58FA4E7EBE8,202604159857783705,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2259,C00719294,OFFICE DEPOT - SAN ANGELO - TX,SAN ANGELO,TX,769045652,,,,,GENERAL OFFICE SUPPLIES,2026-01-29,44.36,,,,B48F0B41D060040B69BD,202604159857783705,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2258,C00719294,OFFICE DEPOT - SAN ANGELO - TX,SAN ANGELO,TX,769045652,,,,,GENERAL OFFICE SUPPLIES,2026-01-29,83.03,,,,B63049C8A20584E10AA6,202604159857783705,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2257,C00719294,UNITED AIRLINES,CHICAGO,IL,60666,,,,,AIRFARE FEE,2026-01-26,241.69,,,,BF14CE08202414B7C9AD,202604159857783704,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2256,C00719294,UNITED AIRLINES,CHICAGO,IL,60666,,,,,AIRFARE,2026-01-26,68.79,,,,B212C888253354F6BB0E,202604159857783704,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2255,C00719294,UNITED AIRLINES,CHICAGO,IL,60666,,,,,AIRFARE,2026-01-26,251.36,,,,BA777F30E0DE7496795D,202604159857783704,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2254,C00719294,UNITED AIRLINES,CHICAGO,IL,60666,,,,,AIRFARE,2026-01-26,64.49,,,,BC50CACEC2E624B7F849,202604159857783703,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2253,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE FEE,2026-01-26,958.98,,,,B370035F556B4487483B,202604159857783703,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2252,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE FEE,2026-01-26,958.98,,,,B8C68466082044697B45,202604159857783703,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2251,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE FEE,2026-01-26,460.97,,,,BF9FF705962C84884BF7,202604159857783702,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2250,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE FEE,2026-01-23,602.48,,,,BE8E0A11F480B4701831,202604159857783702,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2249,C00719294,GUARDIAN PARKING MANAGEMENT SERVICES,MECHANICSVILLE,VA,23111,,,,,PARKING EXPENSE,2026-01-22,27.00,,,,BF7F9FF8E54B34A1B8F9,202604159857783702,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2248,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE FEE,2026-01-20,322.00,,,,B819C09192C6C4143A53,202604159857783701,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2247,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE FEE,2026-01-20,322.00,,,,BA8AB3C8C225D4A619BA,202604159857783701,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2246,C00719294,VELVET MESQUITE,MIDLAND,TX,797056212,,,,,MEAL EXPENSE,2026-01-19,43.30,,,,B3E1293DCF2C8469FB45,202604159857783701,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2245,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE FEE,2026-01-18,59.95,,,,BC0D9ED99075E4DF6B56,202604159857783700,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2244,C00719294,AT&T,CAROL STREAM,IL,60197,,,,,INTERNET SERVICE,2026-01-18,933.80,,,,B94A14762727F4498802,202604159857783700,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2243,C00719294,CONSTANT CONTACT,WALTHAM,MA,02451,,,,,SOFTWARE SERVICE,2026-01-17,43.54,,,,B703105B2EE09407D8F2,202604159857783700,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2242,C00719294,SASSY FOX BOUTIQUE,SAN ANGELO,TX,769036412,,,,,SUPPORTER GIFTS,2026-01-16,2000.00,,,,B72B5C32E3F754A6F851,202604159857783699,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2241,C00719294,OCEAN PRIME,WASHINGTON,DC,20005,,,,,MEAL EXPENSE,2026-01-16,1008.00,,,,B4AA7192DD332432E86E,202604159857783699,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2240,C00719294,ROCKLANDS BBQ,WASHINGTON,DC,200071845,,,,,MEAL EXPENSE,2026-01-15,20.00,,,,B8BE0FF566B114BF28DC,202604159857783699,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2239,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-01-15,18.84,,,,B4DAE679BAA694133806,202604159857783698,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2238,C00719294,OCCIDENTAL RESTAURANT,WASHINGTON,DC,200041046,,,,,FOOD AND BEVERAGE,2026-01-15,83.30,,,,B31DF56DF17284CC18D8,202604159857783698,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2237,C00719294,OCCIDENTAL RESTAURANT,WASHINGTON,DC,200041046,,,,,MEAL EXPENSE,2026-01-15,672.50,,,,B4EE4FDC7D17941A4B33,202604159857783698,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2236,C00719294,CONGRESSIONAL LIQUOR & DELI,WASHINGTON,DC,200031826,,,,,FOOD AND BEVERAGE,2026-01-14,397.67,,,,BF45222208A844198B42,202604159857783697,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2235,C00719294,COLONIAL PARKING - DC,WASHINGTON,DC,200041300,,,,,PARKING,2026-01-14,26.00,,,,B44CE5CD052524AC3B76,202604159857783697,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2234,C00719294,ROCKLANDS BBQ,WASHINGTON,DC,200071845,,,,,CATERING,2026-01-13,485.50,,,,B5EAFB5E5B07C4F58959,202604159857783697,ORG,A,X,,BCCB678A32C4A4C1FBC4,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2233,C00719294,AMERICAN EXPRESS,SAN ANGELO,TX,769023530,,,,,SEE MEMO ITEMS,2026-03-06,24963.38,,,,BCCB678A32C4A4C1FBC4,202604159857783696,ORG,A,,,,,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2232,C00719294,JW MARRIOTT AUSTIN,AUSTIN,TX,787014649,,,,,LODGING,2026-03-06,1430.00,,,,B399BAC916A4A4494AE7,202604159857783696,ORG,A,X,,B261E2DA9A5F74FC1917,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2231,C00719294,AMERICAN EXPRESS,SAN ANGELO,TX,769023530,,,,,SERVICE CHARGE,2026-02-11,17.92,,,,B6F7581CB6575419090B,202604159857783696,ORG,A,X,,B261E2DA9A5F74FC1917,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2230,C00719294,AMERICAN EXPRESS,SAN ANGELO,TX,769023530,,,,,SERVICE CHARGE,2026-02-08,29.00,,,,B3083322BB2DE436B8FF,202604159857783695,ORG,A,X,,B261E2DA9A5F74FC1917,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2229,C00719294,JW MARRIOTT AUSTIN,AUSTIN,TX,787014649,,,,,LODGING,2026-02-02,229.18,,,,BDBB9F60D6B3F45D2BC7,202604159857783695,ORG,A,X,,B261E2DA9A5F74FC1917,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2228,C00719294,AMERICAN EXPRESS,SAN ANGELO,TX,769023530,,,,,SEE MEMO ITEMS,2026-03-06,1706.10,,,,B261E2DA9A5F74FC1917,202604159857783695,ORG,A,,,,,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2227,C00719294,DEMOCRACY ENGINE,WASHINGTON,DC,200094464,,,,,E-MERCHANT FEES,2026-03-05,0.05,,,,B5BD2612206E24E5F823,202604159857783694,ORG,A,,,,,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2226,C00719294,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,E-MERCHANT FEES,2026-03-05,3.00,,,,B179C3465CA2943CDA6F,202604159857783694,ORG,A,,,,,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2225,C00719294,NGHMH LLC,FORT WORTH,TX,761071004,,,,,FUNDRAISING CONSULTING,2026-03-04,11189.33,,,,B3F6D2AA430B04472AA5,202604159857783694,ORG,A,,,,,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2224,C00719294,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22219,,,,,E-MERCHANT FEES,2026-03-03,551.96,,,,B0E4566A80E4141C89A3,202604159857783693,ORG,A,X,,BA37EA6EB672449E689A,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2223,C00719294,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,E-MERCHANT FEES,2026-03-03,31.19,,,,B4A302B94EF234E03A9B,202604159857783693,ORG,A,X,,BA37EA6EB672449E689A,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2222,C00719294,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22219,,,,,E-MERCHANT FEES/SEE MEMO ITEMS,2026-03-03,583.15,,,,BA37EA6EB672449E689A,202604159857783693,ORG,A,,,,,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2221,C00719294,NORFLEET STRATEGIES LLC,AUSTIN,TX,78701,,,,,STRATEGIC CAMPAIGN CONSULTING,2026-03-03,5000.00,,,,BFBC73C471AD741EA893,202604159857783692,ORG,A,,,,,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2220,C00719294,GUSTO,DENVER,CO,802021503,,,,,PAYROLL FEE,2026-03-03,213.20,,,,B4DDF0E4A264E4096BC1,202604159857783692,ORG,A,,,,,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2219,C00719294,BRENNAN,MIDLAND,TX,797071426,,,,,FUNDRAISING CONSULTING,2026-03-03,9000.00,,,,B6ADA5DE2CFD940A0A7B,202604159857783692,IND,A,,,,,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2218,C00719294,KUYKENDALL,SAN ANGELO,TX,769044814,,,,,WAGES,2026-02-27,330.00,,,,B72734F5154F64C728D9,202604159857783691,IND,A,,,,,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2217,C00719294,OLIVER,WASHINGTON,DC,200025722,,,,,PAYROLL,2026-02-27,295.29,,,,B825912CD7D6C4B75B2A,202604159857783691,IND,A,X,,BBA7A789AD7E8483CA32,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2216,C00719294,BYERS,WASHINGTON,DC,200034895,,,,,PAYROLL,2026-02-27,439.75,,,,B5659733144E14743A8D,202604159857783691,IND,A,X,,BBA7A789AD7E8483CA32,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2215,C00719294,BELL,WASHINGTON,DC,200034309,,,,,PAYROLL,2026-02-27,230.88,,,,B3BB84B7E0EFF4B7DAFC,202604159857783690,IND,A,X,,BBA7A789AD7E8483CA32,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2214,C00719294,WEATHERS,,,,,,,,PAYROLL,2026-02-27,2099.58,,,,BFAE2CBF7EB5F4C0893B,202604159857783690,IND,A,X,,BBA7A789AD7E8483CA32,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2213,C00719294,GUSTO,DENVER,CO,802021503,,,,,SEE MEMO ITEMS,2026-02-27,3065.50,,,,BBA7A789AD7E8483CA32,202604159857783690,ORG,A,,,,,2026-04-15 15:16:23
